"","IterYear","AgeInYears","cohortsize"
"10365",2036,79,1940474.20177182
"10366",2036,80,1939659.68822639
"10367",2036,81,1866277.14405402
"10368",2036,82,1831159.52681265
"10369",2036,83,1797435.52696811
"10370",2036,84,1765143.58614225
"10371",2036,85,1595591.74551535
"10372",2036,86,1250040.1729845
"10373",2036,87,1249395.13967883
"10374",2036,88,1248745.57870317
"10375",2036,89,1248102.56084503
"10376",2036,90,1145025.21815696
"10377",2036,91,1000972.26659657
"10378",2036,92,1000318.33619291
"10379",2036,93,999660.028086363
"10380",2036,94,999002.347273804
"10381",2036,95,941472.308972156
"10382",2036,96,861255.050598739
"10383",2036,97,860689.451620922
"10384",2036,98,860116.482043968
"10385",2036,99,859544.877365211
"10386",2036,100,811809.298611271
"10387",2036,101,745267.50231317
"10388",2036,102,744770.75681721
"10389",2036,103,744272.075671934
"10390",2036,104,743773.412757757
"10391",2036,105,702806.163767362
"10392",2036,106,645703.165338819
"10393",2036,107,645282.175350171
"10394",2036,108,644863.152331725
"10395",2036,109,644443.939903348
"10396",2036,110,608617.763374606
"10397",2036,111,558668.173624366
"10398",2036,112,558304.980475337
"10399",2036,113,557942.272867256
"10400",2036,114,557579.720724855
"10401",2036,115,524096.863720883
"10402",2036,116,477403.376679935
"10403",2036,117,477097.357446558
"10404",2036,118,476792.044683747
"10405",2036,119,476487.026208006
"10406",2036,120,9468491.21992534
"10407",2037,0,9405445.73884382
"10408",2037,1,9477170.71087251
"10409",2037,2,9363282.65318053
"10410",2037,3,9421048.41674862
"10411",2037,4,9121577.56178408
"10412",2037,5,8999204.41291124
"10413",2037,6,8875812.82749711
"10414",2037,7,8751844.73355813
