,run_id,region,rc,rd,ld,hd,lc,hc,foii,wh1,wh2,wh3,wh4,wl1,wl2,wl3,wl4,dd1,dd2,dr1,dr2,bd1,bd2,bd3,bd4,bd5,bd6,bd7,br,wv1,wv2,wv3,wv4,cfr1,cfr2,cfr3,cfr4,cfr5,cfr6,ve
137,137,hyper,0.209148111,0.632134502,0.813161014,0.911592713,0.188377756,0.798985208,8.00E-01,0.014453688,0.004744679,0.003551381,0.001440153,0.003919617,0.000706242,0.000543056,0.00021205,0.001868525,-1.08E-07,0.001885606,-9.99E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.13,0.1,0.099090909,0.076363636,0.073636364,0.124393939,0.882
138,138,hyper,0.201107902,0.699886103,0.842930668,0.980627421,0.293195996,0.770887471,8.00E-01,0.013186902,0.007346905,0.008459623,0.001913457,0.002624158,0.000728645,0.000591188,0.000890675,0.001910644,-1.09E-07,0.001894076,-1.08E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.094318182,0.092727273,0.080909091,0.076363636,0.121363636,0.91
139,139,hyper,0.211100033,0.744621764,0.873776348,0.95336412,0.185191895,0.89653366,8.00E-01,0.015808441,0.007126373,0.009560982,0.001205016,0.002301116,0.000733855,0.000600858,0.000636551,0.001892463,-1.04E-07,0.001853248,-1.08E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.090909091,0.104545455,0.08,0.078181818,0.11530303,0.912
140,140,hyper,0.209339701,0.740586152,0.862138288,0.927353825,0.233783666,0.701092552,8.00E-01,0.011016832,0.00572705,0.008576796,0.001898964,0.003095965,0.000555642,0.00052735,0.000666185,0.001914135,-1.07E-07,0.001944497,-9.99E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.105,0.0875,0.098181818,0.103636364,0.083636364,0.124393939,0.9
141,141,hyper,0.21367765,0.737894026,0.881013717,0.950288931,0.199076813,0.85429199,8.00E-01,0.014020665,0.005531458,0.009070024,0.001556342,0.00382753,0.000882169,0.000505501,0.000397404,0.001889189,-1.01E-07,0.001903083,-1.08E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.13,0.089772727,0.084545455,0.066363636,0.056363636,0.129848485,0.916
142,142,hyper,0.205555267,0.661883271,0.921070575,0.924003569,0.191482255,0.784993559,8.00E-01,0.013142433,0.00940202,0.007377081,0.001442022,0.003731136,0.000682387,0.000597421,0.000346745,0.001851556,-1.01E-07,0.001854536,-1.03E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.1,0.084090909,0.093636364,0.094545455,0.084545455,0.125606061,0.9
143,143,hyper,0.201455532,0.748648482,0.86818935,0.917984672,0.197241647,0.883531359,8.00E-01,0.009622372,0.005894236,0.00971441,0.001475308,0.00277154,0.000971246,0.000926498,0.000173675,0.001931199,-9.02E-08,0.001869079,-9.16E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.13,0.084090909,0.078181818,0.088181818,0.082727273,0.122121212,0.898
144,144,hyper,0.194174925,0.671855106,0.948837265,0.985059661,0.151285381,0.853519613,8.00E-01,0.00541255,0.004433034,0.006090973,0.001812228,0.003589474,0.000698541,0.00076871,0.00047914,0.001932225,-1.08E-07,0.001903349,-9.46E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.125,0.090909091,0.088181818,0.083636364,0.084545455,0.114545455,0.924
145,145,hyper,0.219123994,0.6499064,0.848326974,0.978868343,0.213482926,0.821495364,8.00E-01,0.014428659,0.007427836,0.006668354,0.001555518,0.002290439,0.000616559,0.000560463,0.000405049,0.001856984,-9.58E-08,0.001897341,-9.72E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.113636364,0.1,0.081818182,0.074545455,0.124393939,0.878
146,146,hyper,0.205555267,0.661883271,0.921070575,0.924003569,0.191482255,0.784993559,8.00E-01,0.013142433,0.00940202,0.007377081,0.001442022,0.003731136,0.000682387,0.000597421,0.000346745,0.001851556,-1.01E-07,0.001854536,-1.03E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.125,0.086363636,0.080909091,0.091818182,0.079090909,0.127424242,0.902
147,147,hyper,0.219577776,0.631376989,0.877109223,0.95237281,0.181610807,0.890916182,8.00E-01,0.01360663,0.006167528,0.009026462,0.000958348,0.002270069,0.000644706,0.000994908,0.000250902,0.001897287,-1.02E-07,0.001867402,-1.05E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.145,0.090909091,0.096363636,0.098181818,0.071818182,0.116212121,0.878
148,148,hyper,0.213329951,0.699190149,0.747608771,0.953508675,0.211005733,0.833234229,8.00E-01,0.016054391,0.006385259,0.004753466,0.001714384,0.002637731,0.000791574,0.000556567,0.000210147,0.001930496,-9.88E-08,0.001928425,-9.56E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.098863636,0.083636364,0.081818182,0.085454545,0.120606061,0.902
149,149,hyper,0.175379661,0.667236537,0.88496842,0.988436633,0.23567809,0.821861837,8.00E-01,0.016479123,0.008919619,0.007330016,0.001874004,0.002742027,0.000710249,0.000607453,0.000246267,0.001901146,-9.65E-08,0.00186245,-1.05E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.175,0.105681818,0.092727273,0.083636364,0.081818182,0.125606061,0.92
150,150,hyper,0.206532036,0.59848665,0.789327859,0.990762574,0.270900666,0.878418804,8.00E-01,0.014835112,0.008647132,0.004784763,0.001748044,0.002871914,0.000818122,0.000851682,0.000330451,0.001860839,-1.08E-07,0.001875394,-1.07E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.1,0.090909091,0.088181818,0.08,0.089090909,0.118181818,0.9
151,151,hyper,0.175379661,0.667236537,0.88496842,0.988436633,0.23567809,0.821861837,8.00E-01,0.016479123,0.008919619,0.007330016,0.001874004,0.002742027,0.000710249,0.000607453,0.000246267,0.001901146,-9.65E-08,0.00186245,-1.05E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.12,0.090909091,0.079090909,0.089090909,0.08,0.123484848,0.916
152,152,hyper,0.211100033,0.744621764,0.873776348,0.95336412,0.185191895,0.89653366,8.00E-01,0.015808441,0.007126373,0.009560982,0.001205016,0.002301116,0.000733855,0.000600858,0.000636551,0.001892463,-1.04E-07,0.001853248,-1.08E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.06,0.098863636,0.094545455,0.08,0.088181818,0.115909091,0.916
153,153,hyper,0.214196354,0.591826531,0.893112842,0.927247446,0.157019219,0.84390549,8.00E-01,0.013587384,0.00731123,0.005721764,0.00194411,0.002141002,0.000971109,0.000839897,0.000260429,0.001910857,-9.48E-08,0.001929058,-9.47E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.095,0.101136364,0.095454545,0.073636364,0.076363636,0.115909091,0.916
154,154,hyper,0.215291847,0.635806535,0.891763928,0.983097571,0.217722842,0.879304579,8.00E-01,0.008625268,0.007594314,0.008958394,0.001363292,0.002541739,0.000840173,0.000929092,0.000170665,0.001883315,-1.04E-07,0.001892818,-1.07E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.098863636,0.092727273,0.083636364,0.082727273,0.118484848,0.898
155,155,hyper,0.201110082,0.584271842,0.941775003,0.953447474,0.164276467,0.842139681,8.00E-01,0.010245438,0.003745837,0.007798097,0.000972224,0.002619261,0.000649047,0.000598771,0.000349039,0.001866281,-1.04E-07,0.00192358,-1.01E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.115,0.096590909,0.104545455,0.09,0.068181818,0.127575758,0.906
156,156,hyper,0.202347474,0.689864607,0.852262335,0.940893148,0.199823806,0.705927782,8.00E-01,0.013042843,0.00310631,0.008199064,0.001773663,0.002718088,0.000917359,0.000663709,0.000206318,0.001941461,-9.14E-08,0.001864831,-1.07E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.105,0.111363636,0.074545455,0.08,0.072727273,0.125606061,0.918
157,157,hyper,0.167956615,0.742304769,0.785581349,0.950046059,0.22444671,0.82700956,8.00E-01,0.007212203,0.008475115,0.005322607,0.001766167,0.003626716,0.000855996,0.000964904,0.000265069,0.001936762,-1.00E-07,0.001856358,-9.45E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.125,0.086363636,0.102727273,0.082727273,0.067272727,0.121666667,0.91
158,158,hyper,0.201350072,0.646589378,0.941090889,0.999436548,0.205349356,0.893217341,8.00E-01,0.014470583,0.004413906,0.006666448,0.001940361,0.00277357,0.000681749,0.000776987,0.000298192,0.001929893,-1.07E-07,0.00190146,-9.89E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.14,0.105681818,0.076363636,0.098181818,0.073636364,0.118484848,0.89
159,159,hyper,0.216219751,0.641952888,0.902213579,0.945959624,0.223783998,0.888780009,8.00E-01,0.016816253,0.005562099,0.005261054,0.001790747,0.002060506,0.000590029,0.000930201,0.000438384,0.001888322,-1.02E-07,0.001901165,-1.04E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.103409091,0.101818182,0.080909091,0.090909091,0.124090909,0.924
160,160,hyper,0.208815672,0.768525672,0.687236432,0.904886531,0.191025398,0.837524969,8.00E-01,0.009087342,0.007806827,0.002714283,0.001885309,0.003624694,0.000942526,0.000875419,0.000354816,0.001906417,-9.52E-08,0.001854581,-1.03E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.125,0.096590909,0.078181818,0.080909091,0.097272727,0.122727273,0.904
161,161,hyper,0.218569357,0.640605512,0.850265508,0.908779807,0.215600888,0.880100616,8.00E-01,0.007067281,0.007175721,0.00364276,0.00191726,0.002407827,0.00096607,0.000777638,0.00015092,0.001919769,-9.75E-08,0.001877864,-1.08E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.09,0.098863636,0.099090909,0.085454545,0.08,0.123030303,0.904
162,162,hyper,0.201110082,0.584271842,0.941775003,0.953447474,0.164276467,0.842139681,8.00E-01,0.010245438,0.003745837,0.007798097,0.000972224,0.002619261,0.000649047,0.000598771,0.000349039,0.001866281,-1.04E-07,0.00192358,-1.01E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.12,0.079545455,0.083636364,0.087272727,0.061818182,0.119242424,0.902
163,163,hyper,0.195703797,0.580079949,0.645536476,0.93917297,0.181100539,0.807591616,8.00E-01,0.011228671,0.006543183,0.003452899,0.001909527,0.003378792,0.000515831,0.000683689,0.00010881,0.001917946,-9.82E-08,0.001908167,-9.38E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.115,0.094318182,0.091818182,0.107272727,0.075454545,0.118636364,0.86
164,164,hyper,0.199148679,0.69662648,0.946265684,0.925953407,0.173494848,0.740237792,8.00E-01,0.016234917,0.007068732,0.007959292,0.001182229,0.002681851,0.000855282,0.000858723,0.0002081,0.001857748,-1.01E-07,0.001914113,-9.68E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.103409091,0.094545455,0.099090909,0.072727273,0.127424242,0.886
165,165,hyper,0.205363477,0.62992182,0.886905398,0.940419195,0.220625349,0.760680122,8.00E-01,0.018161997,0.009187778,0.008498924,0.001547837,0.003891954,0.000804944,0.000885363,0.000153428,0.001942204,-9.58E-08,0.001947552,-1.04E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.145,0.089772727,0.087272727,0.095454545,0.078181818,0.125757576,0.908
166,166,hyper,0.189529329,0.664773122,0.913765547,0.956963163,0.159993932,0.839899238,8.00E-01,0.016999207,0.005969018,0.005558223,0.000982886,0.002070574,0.000721061,0.000835961,0.000280282,0.001862967,-9.36E-08,0.0018941,-9.51E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.12,0.101136364,0.082727273,0.088181818,0.075454545,0.116666667,0.906
167,167,hyper,0.194576966,0.588558546,0.910026112,0.90718895,0.156074796,0.78984265,8.00E-01,0.00547813,0.007113932,0.009152779,0.001437767,0.00306741,0.000585034,0.00067657,0.000953447,0.001884942,-1.08E-07,0.001877462,-1.00E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.092045455,0.097272727,0.103636364,0.075454545,0.118030303,0.912
168,168,hyper,0.199148679,0.69662648,0.946265684,0.925953407,0.173494848,0.740237792,8.00E-01,0.016234917,0.007068732,0.007959292,0.001182229,0.002681851,0.000855282,0.000858723,0.0002081,0.001857748,-1.01E-07,0.001914113,-9.68E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.097727273,0.076363636,0.092727273,0.08,0.119545455,0.908
169,169,hyper,0.205363477,0.62992182,0.886905398,0.940419195,0.220625349,0.760680122,8.00E-01,0.018161997,0.009187778,0.008498924,0.001547837,0.003891954,0.000804944,0.000885363,0.000153428,0.001942204,-9.58E-08,0.001947552,-1.04E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.105,0.096590909,0.082727273,0.091818182,0.085454545,0.123181818,0.902
170,170,hyper,0.209035945,0.685008667,0.928504212,0.933805687,0.17211944,0.863480485,8.00E-01,0.01702561,0.006464078,0.006540627,0.001605008,0.003432383,0.000977316,0.000502642,0.000482057,0.001943891,-9.90E-08,0.001906091,-1.01E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.107954545,0.087272727,0.099090909,0.059090909,0.119393939,0.898
171,171,hyper,0.192888618,0.745741819,0.947135864,0.978952821,0.156281641,0.87777472,8.00E-01,0.015586011,0.007730705,0.006530138,0.000586974,0.00304882,0.000540202,0.000713017,0.000394138,0.001934255,-9.79E-08,0.001942281,-1.06E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.1,0.086363636,0.072727273,0.079090909,0.085454545,0.118484848,0.88
172,172,hyper,0.216219751,0.641952888,0.902213579,0.945959624,0.223783998,0.888780009,8.00E-01,0.016816253,0.005562099,0.005261054,0.001790747,0.002060506,0.000590029,0.000930201,0.000438384,0.001888322,-1.02E-07,0.001901165,-1.04E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.12,0.081818182,0.090909091,0.09,0.093636364,0.126818182,0.888
173,173,hyper,0.200072298,0.623882435,0.880546718,0.95218599,0.157565085,0.874148377,8.00E-01,0.007434886,0.009086425,0.00997961,0.000985795,0.003422658,0.000585083,0.000511515,0.000210707,0.001902186,-1.08E-07,0.001901884,-1.05E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.086363636,0.081818182,0.085454545,0.075454545,0.127727273,0.902
174,174,hyper,0.218558728,0.708187342,0.890207793,0.974093368,0.169634899,0.806371522,8.00E-01,0.015477132,0.002739487,0.004739725,0.001761207,0.002790029,0.000841876,0.000511337,0.000151499,0.001861268,-1.10E-07,0.001895069,-1.06E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.145,0.1,0.078181818,0.087272727,0.07,0.118939394,0.914
175,175,hyper,0.167956615,0.742304769,0.785581349,0.950046059,0.22444671,0.82700956,8.00E-01,0.007212203,0.008475115,0.005322607,0.001766167,0.003626716,0.000855996,0.000964904,0.000265069,0.001936762,-1.00E-07,0.001856358,-9.45E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.115,0.068181818,0.105454545,0.076363636,0.083636364,0.114848485,0.882
176,176,hyper,0.215990231,0.751176535,0.899441889,0.974728885,0.197939313,0.848092681,8.00E-01,0.01508479,0.00884263,0.009426541,0.001501094,0.002280039,0.000885694,0.000532214,0.000496805,0.001887256,-1.05E-07,0.001888041,-9.33E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.12,0.089772727,0.093636364,0.088181818,0.070909091,0.119090909,0.908
177,177,hyper,0.203109943,0.640332541,0.855015701,0.956176005,0.278814852,0.886616333,8.00E-01,0.01968139,0.005098032,0.007613501,0.001941159,0.002808173,0.000585466,0.000759883,0.000675129,0.001898902,-1.02E-07,0.00191863,-9.52E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.105,0.089772727,0.084545455,0.094545455,0.076363636,0.127575758,0.9
178,178,hyper,0.197590268,0.739385762,0.938786858,0.906400817,0.213472621,0.882137725,8.00E-01,0.015036038,0.009406714,0.003677359,0.001441934,0.002803346,0.000564917,0.000895681,0.000104707,0.001904943,-1.07E-07,0.001944873,-1.01E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.106818182,0.09,0.076363636,0.071818182,0.12530303,0.906
179,179,hyper,0.213329951,0.699190149,0.747608771,0.953508675,0.211005733,0.833234229,8.00E-01,0.016054391,0.006385259,0.004753466,0.001714384,0.002637731,0.000791574,0.000556567,0.000210147,0.001930496,-9.88E-08,0.001928425,-9.56E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.145,0.082954545,0.104545455,0.09,0.08,0.125454545,0.912
180,180,hyper,0.196119926,0.659987504,0.905042323,0.933875405,0.175868079,0.885144555,8.00E-01,0.016335978,0.009801996,0.007581556,0.00113146,0.003665928,0.000864709,0.000570044,0.000350732,0.001878291,-9.82E-08,0.001870789,-1.05E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.095,0.098863636,0.093636364,0.085454545,0.081818182,0.121818182,0.91
181,181,hyper,0.201110082,0.584271842,0.941775003,0.953447474,0.164276467,0.842139681,8.00E-01,0.010245438,0.003745837,0.007798097,0.000972224,0.002619261,0.000649047,0.000598771,0.000349039,0.001866281,-1.04E-07,0.00192358,-1.01E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.13,0.096590909,0.081818182,0.086363636,0.069090909,0.116060606,0.904
182,182,hyper,0.201110082,0.584271842,0.941775003,0.953447474,0.164276467,0.842139681,8.00E-01,0.010245438,0.003745837,0.007798097,0.000972224,0.002619261,0.000649047,0.000598771,0.000349039,0.001866281,-1.04E-07,0.00192358,-1.01E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.125,0.088636364,0.085454545,0.092727273,0.087272727,0.121212121,0.914
183,183,hyper,0.193700014,0.623106933,0.948984243,0.93785561,0.234703245,0.890284935,8.00E-01,0.014958108,0.005924197,0.009112865,0.001653872,0.003307934,0.000704199,0.000607755,0.000336373,0.001941691,-9.40E-08,0.001898645,-1.05E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.1,0.082954545,0.098181818,0.073636364,0.079090909,0.117272727,0.9
184,184,hyper,0.194576966,0.588558546,0.910026112,0.90718895,0.156074796,0.78984265,8.00E-01,0.00547813,0.007113932,0.009152779,0.001437767,0.00306741,0.000585034,0.00067657,0.000953447,0.001884942,-1.08E-07,0.001877462,-1.00E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.12,0.093181818,0.084545455,0.098181818,0.063636364,0.122424242,0.9
185,185,hyper,0.198364407,0.714662847,0.928094307,0.98401215,0.284929987,0.868342665,8.00E-01,0.017232961,0.009738535,0.007457341,0.001600071,0.003103345,0.000617601,0.00098621,0.000617391,0.001915223,-1.03E-07,0.001901664,-1.04E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.095,0.072727273,0.086363636,0.083636364,0.074545455,0.123333333,0.87
186,186,hyper,0.217395518,0.60355903,0.906184504,0.973957254,0.282057634,0.846343392,8.00E-01,0.019398055,0.003438402,0.007698346,0.001837961,0.002492212,0.000851343,0.000890592,0.000145884,0.001861212,-1.09E-07,0.001910643,-1.04E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.105,0.111363636,0.09,0.093636364,0.090909091,0.126969697,0.896
187,187,hyper,0.204567469,0.626571803,0.939547363,0.941250137,0.225666896,0.883020306,8.00E-01,0.015897766,0.004526076,0.00984151,0.000879529,0.003161309,0.00052087,0.000908922,0.000546388,0.001913354,-1.10E-07,0.00189337,-1.04E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.0875,0.087272727,0.088181818,0.074545455,0.123333333,0.904
188,188,hyper,0.209339701,0.740586152,0.862138288,0.927353825,0.233783666,0.701092552,8.00E-01,0.011016832,0.00572705,0.008576796,0.001898964,0.003095965,0.000555642,0.00052735,0.000666185,0.001914135,-1.07E-07,0.001944497,-9.99E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.105,0.113636364,0.095454545,0.084545455,0.083636364,0.130151515,0.92
189,189,hyper,0.210405792,0.636019096,0.829118412,0.94252148,0.189904836,0.875092109,8.00E-01,0.010114327,0.009247194,0.004847031,0.001613133,0.003073705,0.000568215,0.000626545,0.000241243,0.001854179,-1.05E-07,0.001862992,-9.45E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.11,0.097727273,0.086363636,0.074545455,0.074545455,0.127424242,0.908
190,190,hyper,0.219577776,0.631376989,0.877109223,0.95237281,0.181610807,0.890916182,8.00E-01,0.01360663,0.006167528,0.009026462,0.000958348,0.002270069,0.000644706,0.000994908,0.000250902,0.001897287,-1.02E-07,0.001867402,-1.05E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.12,0.095454545,0.089090909,0.086363636,0.079090909,0.121666667,0.914
191,191,hyper,0.195703797,0.580079949,0.645536476,0.93917297,0.181100539,0.807591616,8.00E-01,0.011228671,0.006543183,0.003452899,0.001909527,0.003378792,0.000515831,0.000683689,0.00010881,0.001917946,-9.82E-08,0.001908167,-9.38E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.115,0.078409091,0.086363636,0.079090909,0.071818182,0.121515152,0.928
192,192,hyper,0.203403857,0.686093114,0.935536763,0.994103583,0.217237962,0.756741392,8.00E-01,0.013551169,0.008387483,0.003833866,0.001516165,0.003649026,0.000756724,0.000688546,0.000273378,0.001937872,-1.03E-07,0.001902873,-1.00E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.145,0.090909091,0.097272727,0.072727273,0.087272727,0.119848485,0.906
193,193,hyper,0.201455532,0.748648482,0.86818935,0.917984672,0.197241647,0.883531359,8.00E-01,0.009622372,0.005894236,0.00971441,0.001475308,0.00277154,0.000971246,0.000926498,0.000173675,0.001931199,-9.02E-08,0.001869079,-9.16E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.115,0.104545455,0.094545455,0.091818182,0.068181818,0.119242424,0.914
194,194,hyper,0.198410354,0.771052874,0.876969743,0.914702393,0.154770124,0.782717734,8.00E-01,0.009353629,0.002652636,0.002730608,0.001750366,0.003879421,0.000650293,0.000943474,0.000183167,0.00191381,-9.37E-08,0.00191865,-9.12E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.12,0.104545455,0.097272727,0.072727273,0.074545455,0.121969697,0.876
195,195,hyper,0.194517086,0.686365019,0.943144654,0.970978653,0.272010192,0.845036256,8.00E-01,0.011870362,0.002978475,0.00883363,0.001688257,0.003945693,0.000677386,0.000585671,0.000890295,0.001933989,-1.09E-07,0.001904015,-1.06E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.1,0.097727273,0.085454545,0.075454545,0.09,0.123181818,0.892
196,196,hyper,0.215981945,0.681517211,0.931977944,0.932043498,0.191732823,0.807287647,8.00E-01,0.008614375,0.008491492,0.003936273,0.001928704,0.003352525,0.000700304,0.000515392,0.000419393,0.001921664,-9.53E-08,0.001897896,-1.03E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.13,0.093181818,0.111818182,0.08,0.088181818,0.118181818,0.894
197,197,hyper,0.189529329,0.664773122,0.913765547,0.956963163,0.159993932,0.839899238,8.00E-01,0.016999207,0.005969018,0.005558223,0.000982886,0.002070574,0.000721061,0.000835961,0.000280282,0.001862967,-9.36E-08,0.0018941,-9.51E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.1,0.089772727,0.082727273,0.094545455,0.086363636,0.124242424,0.894
198,198,hyper,0.205045705,0.727108978,0.89636362,0.997538751,0.153684612,0.785743875,8.00E-01,0.010800015,0.004505826,0.005822141,0.000986606,0.002450214,0.000867791,0.000694328,0.000578419,0.001864195,-9.93E-08,0.001948475,-9.14E-08,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.12,0.1125,0.091818182,0.086363636,0.089090909,0.126212121,0.912
199,199,hyper,0.207907513,0.726309404,0.918155362,0.947679419,0.198196942,0.752951916,8.00E-01,0.010986951,0.009637859,0.009155954,0.001442105,0.002268309,0.000695897,0.000763636,0.000255675,0.001931384,-1.07E-07,0.001917059,-1.10E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.1,0.110227273,0.088181818,0.085454545,0.08,0.113181818,0.902
200,200,hyper,0.202987455,0.619959818,0.907014407,0.965406972,0.160483589,0.852494115,8.00E-01,0.007441196,0.004569227,0.003797261,0.001852816,0.003289932,0.000755283,0.000592781,0.000578106,0.001885759,-9.83E-08,0.001901562,-1.01E-07,0,0,0,0,0,0,0,0,0,0.001322422,0.001322422,0.001322422,0.095,0.113636364,0.086363636,0.085454545,0.078181818,0.122575758,0.91
